Date,Root,Ticker,Price
2006-09-08,FV,FVZ2006,105.015625
2006-09-08,TY,TYU2006,107.265625
2006-09-08,TY,TYZ2006,107.1875
2006-09-11,TU,TUU2006,101.9140625
2006-09-11,TU,TUZ2006,102.0390625
2006-09-11,FV,FVU2006,104.84375
2006-09-11,FV,FVZ2006,104.890625
2006-09-11,TY,TYU2006,107.078125
2006-09-11,TY,TYZ2006,106.984375
2006-09-12,TU,TUU2006,101.9296875
2006-09-12,TU,TUZ2006,102.0546875
2006-09-12,FV,FVU2006,104.921875
2006-09-12,FV,FVZ2006,104.96875
2006-09-12,TY,TYU2006,107.25
2006-09-12,TY,TYZ2006,107.15625
2006-09-13,TU,TUU2006,101.9609375
2006-09-13,TU,TUZ2006,102.09375
2006-09-13,FV,FVU2006,104.96875
2006-09-13,FV,FVZ2006,105.03125
2006-09-13,TY,TYU2006,107.3125
2006-09-13,TY,TYZ2006,107.21875
2006-09-14,TU,TUU2006,101.921875
2006-09-14,TU,TUZ2006,102.0390625
2006-09-14,FV,FVU2006,104.84375
2006-09-14,FV,FVZ2006,104.90625
2006-09-14,TY,TYU2006,107.125
2006-09-14,TY,TYZ2006,107.015625
2006-09-15,TU,TUU2006,101.859375
2006-09-15,TU,TUZ2006,101.9609375
2006-09-15,FV,FVU2006,104.78125
2006-09-15,FV,FVZ2006,104.828125
2006-09-15,TY,TYU2006,107.078125
2006-09-15,TY,TYZ2006,106.953125
2006-09-18,TU,TUU2006,101.8359375
2006-09-18,TU,TUZ2006,101.921875
2006-09-18,FV,FVU2006,104.71875
2006-09-18,FV,FVZ2006,104.75
2006-09-18,TY,TYU2006,106.96875
2006-09-18,TY,TYZ2006,106.84375
2006-09-19,TU,TUU2006,101.96875
2006-09-19,TU,TUZ2006,102.078125
2006-09-19,FV,FVU2006,105.015625
2006-09-19,FV,FVZ2006,105.078125
2006-09-19,TY,TYU2006,107.5
2006-09-19,TY,TYZ2006,107.390625
2006-09-20,TU,TUU2006,101.9453125
2006-09-20,TU,TUZ2006,102.0546875
2006-09-20,FV,FVU2006,105.046875
2006-09-20,FV,FVZ2006,105.078125
2006-09-20,TY,TYU2006,107.609375
2006-09-20,TY,TYZ2006,107.40625
2006-09-21,TU,TUU2006,102.1171875
2006-09-21,TU,TUZ2006,102.25
2006-09-21,FV,FVU2006,105.421875
2006-09-21,FV,FVZ2006,105.5
2006-09-21,TY,TYZ2006,107.96875
2006-09-22,TU,TUU2006,102.171875
2006-09-22,TU,TUZ2006,102.3125
2006-09-22,FV,FVU2006,105.625
2006-09-22,FV,FVZ2006,105.71875
2006-09-22,TY,TYZ2006,108.328125
2006-09-25,TU,TUU2006,102.21875
2006-09-25,TU,TUZ2006,102.359375
2006-09-25,FV,FVU2006,105.75
2006-09-25,FV,FVZ2006,105.84375
2006-09-25,TY,TYZ2006,108.578125
2006-09-26,TU,TUU2006,102.1484375
2006-09-26,TU,TUZ2006,102.296875
2006-09-26,FV,FVU2006,105.59375
2006-09-26,FV,FVZ2006,105.671875
2006-09-26,TY,TYZ2006,108.390625
2006-09-27,TU,TUU2006,102.15625
2006-09-27,TU,TUZ2006,102.3046875
2006-09-27,FV,FVU2006,105.59375
2006-09-27,FV,FVZ2006,105.671875
2006-09-27,TY,TYZ2006,108.34375
2006-09-28,TU,TUU2006,102.1484375
2006-09-28,TU,TUZ2006,102.2734375
2006-09-28,FV,FVU2006,105.5
2006-09-28,FV,FVZ2006,105.578125
2006-09-28,TY,TYZ2006,108.15625
2006-09-29,TU,TUU2006,102.109375
2006-09-29,TU,TUZ2006,102.25
2006-09-29,FV,FVU2006,105.421875
2006-09-29,FV,FVZ2006,105.515625
2006-09-29,TY,TYZ2006,108.0625
2006-10-02,TU,TUZ2006,102.3125
2006-10-02,FV,FVZ2006,105.609375
2006-10-02,TY,TYZ2006,108.203125
2006-10-03,TU,TUZ2006,102.296875
2006-10-03,FV,FVZ2006,105.609375
2006-10-03,TY,TYZ2006,108.203125
2006-10-04,TU,TUZ2006,102.421875
2006-10-04,FV,FVZ2006,105.875
2006-10-04,TY,TYZ2006,108.578125
2006-10-05,TU,TUZ2006,102.3203125
2006-10-05,FV,FVZ2006,105.640625
2006-10-05,TY,TYZ2006,108.25
2006-10-06,TU,TUZ2006,102.140625
2006-10-06,FV,FVZ2006,105.234375
2006-10-06,TY,TYZ2006,107.609375
2006-10-10,TU,TUZ2006,102.015625
2006-10-10,FV,FVZ2006,105.0
2006-10-10,TY,TYZ2006,107.25
2006-10-11,TU,TUZ2006,101.921875
2006-10-11,FV,FVZ2006,104.8125
2006-10-11,TY,TYZ2006,106.984375
2006-10-12,TU,TUZ2006,101.9453125
2006-10-12,FV,FVZ2006,104.84375
2006-10-12,TY,TYZ2006,107.046875
2006-10-13,TU,TUZ2006,101.8984375
2006-10-13,FV,FVZ2006,104.734375
2006-10-13,TY,TYZ2006,106.875
2006-10-16,TU,TUZ2006,101.9296875
2006-10-16,FV,FVZ2006,104.8125
2006-10-16,TY,TYZ2006,107.015625
2006-10-17,TU,TUZ2006,101.953125
2006-10-17,FV,FVZ2006,104.875
2006-10-17,TY,TYZ2006,107.109375
2006-10-18,TU,TUZ2006,101.9453125
2006-10-18,FV,FVZ2006,104.890625
2006-10-18,TY,TYZ2006,107.15625
2006-10-19,TU,TUZ2006,101.9140625
2006-10-19,FV,FVZ2006,104.84375
2006-10-19,TY,TYZ2006,107.03125
2006-10-20,TU,TUZ2006,101.90625
2006-10-20,FV,FVZ2006,104.8125
2006-10-20,TY,TYZ2006,107.015625
2006-10-23,TU,TUZ2006,101.828125
2006-10-23,FV,FVZ2006,104.640625
2006-10-23,TY,TYZ2006,106.765625
2006-10-24,TU,TUZ2006,101.828125
2006-10-24,FV,FVZ2006,104.609375
2006-10-24,TY,TYZ2006,106.75
2006-10-25,TU,TUZ2006,101.890625
2006-10-25,FV,FVZ2006,104.8125
2006-10-25,TY,TYZ2006,107.078125
2006-10-26,TU,TUZ2006,101.9921875
2006-10-26,FV,FVZ2006,105.078125
2006-10-26,TY,TYZ2006,107.46875
2006-10-27,TU,TUZ2006,102.1015625
2006-10-27,FV,FVZ2006,105.28125
2006-10-27,TY,TYZ2006,107.75
2006-10-30,TU,TUZ2006,102.0859375
2006-10-30,FV,FVZ2006,105.265625
2006-10-30,TY,TYZ2006,107.75
2006-10-31,TU,TUZ2006,102.203125
2006-10-31,FV,FVZ2006,105.5625
2006-10-31,TY,TYZ2006,108.21875
2006-11-01,TU,TUZ2006,102.296875
2006-11-01,FV,FVZ2006,105.78125
2006-11-01,TY,TYZ2006,108.53125
2006-11-02,TU,TUZ2006,102.25
2006-11-02,FV,FVZ2006,105.65625
2006-11-02,TY,TYZ2006,108.3125
2006-11-03,TU,TUZ2006,101.9765625
2006-11-03,FV,FVZ2006,105.046875
2006-11-03,TY,TYZ2006,107.46875
2006-11-06,TU,TUZ2006,101.96875
2006-11-06,FV,FVZ2006,105.0625
2006-11-06,TY,TYZ2006,107.515625
2006-11-07,TU,TUZ2006,102.0546875
2006-11-07,FV,FVZ2006,105.296875
2006-11-07,TY,TYZ2006,107.859375
2006-11-08,TU,TUZ2006,102.09375
2006-11-08,FV,FVZ2006,105.421875
2006-11-08,TY,TYZ2006,108.046875
2006-11-09,TU,TUZ2006,102.1015625
2006-11-09,FV,FVZ2006,105.4375
2006-11-09,TY,TYZ2006,108.0625
2006-11-10,TU,TUZ2006,102.125
2006-11-10,FV,FVZ2006,105.578125
2006-11-10,TY,TYZ2006,108.28125
2006-11-13,TU,TUZ2006,102.0703125
2006-11-13,FV,FVZ2006,105.46875
2006-11-13,TY,TYZ2006,108.15625
2006-11-14,TU,TUZ2006,102.109375
2006-11-14,FV,FVZ2006,105.59375
2006-11-14,TY,TYZ2006,108.390625
2006-11-15,TU,TUZ2006,101.984375
2006-11-15,FV,FVZ2006,105.3125
2006-11-15,TY,TYZ2006,108.03125
2006-11-16,TU,TUZ2006,101.9375
2006-11-16,FV,FVZ2006,105.109375
2006-11-16,TY,TYZ2006,107.75
2006-11-17,TU,TUZ2006,102.0703125
2006-11-17,FV,FVZ2006,105.421875
2006-11-17,TY,TYZ2006,108.171875
2006-11-20,TU,TUZ2006,102.0703125
2006-11-20,FV,FVZ2006,105.4375
2006-11-20,TY,TYZ2006,108.21875
2006-11-21,TU,TUZ2006,102.0703125
2006-11-21,FV,FVZ2006,105.5
2006-11-21,TY,TYZ2006,108.34375
2006-11-22,TU,TUZ2006,102.0859375
2006-11-22,FV,FVZ2006,105.546875
2006-11-22,TY,TYZ2006,108.421875
2006-11-24,TU,TUZ2006,102.125
2006-11-24,FV,FVZ2006,105.609375
2006-11-24,TY,TYZ2006,108.5
2006-11-27,TU,TUZ2006,102.125
2006-11-27,FV,FVZ2006,105.671875
2006-11-27,TY,TYZ2006,108.59375
2006-11-28,TU,TUZ2006,102.1875
2006-11-28,FV,FVZ2006,105.8125
2006-11-28,TY,TYZ2006,108.8125
2006-11-29,TU,TUZ2006,102.171875
2006-11-29,FV,FVZ2006,105.75
2006-11-29,TY,TYZ2006,108.71875
2006-11-30,TU,TUZ2006,102.28125
2006-11-30,FV,FVZ2006,106.0
2006-11-30,TY,TYZ2006,109.109375
2006-12-01,TU,TUZ2006,102.453125
2006-12-01,FV,FVZ2006,106.3125
2006-12-01,TY,TYZ2006,109.40625
2006-12-04,TU,TUZ2006,102.453125
2006-12-04,FV,FVZ2006,106.3125
2006-12-04,TY,TYZ2006,109.375
2006-12-05,TU,TUZ2006,102.46875
2006-12-05,FV,FVZ2006,106.296875
2006-12-05,TY,TYZ2006,109.34375
2006-12-06,TU,TUZ2006,102.359375
2006-12-06,FV,FVZ2006,106.0625
2006-12-06,TY,TYZ2006,109.0625
2006-12-07,TU,TUZ2006,102.359375
2006-12-07,FV,FVZ2006,106.03125
2006-12-07,TY,TYZ2006,109.0625
2006-12-08,TU,TUZ2006,102.1875
2006-12-08,FV,FVZ2006,105.6875
2006-12-08,TY,TYZ2006,108.5625
2006-12-11,TU,TUZ2006,102.203125
2006-12-11,FV,FVZ2006,105.8125
2006-12-11,TY,TYZ2006,108.78125
2006-12-12,TU,TUZ2006,102.2890625
2006-12-12,FV,FVZ2006,106.015625
2006-12-12,TY,TYZ2006,109.015625
2006-12-13,TU,TUZ2006,102.125
2006-12-13,FV,FVZ2006,105.625
2006-12-13,TY,TYZ2006,108.453125
2006-12-14,TU,TUZ2006,102.0859375
2006-12-14,FV,FVZ2006,105.53125
2006-12-14,TY,TYZ2006,108.3125
2006-12-15,TU,TUZ2006,102.0859375
2006-12-15,FV,FVZ2006,105.546875
2006-12-15,TY,TYZ2006,108.296875
2006-12-18,TU,TUZ2006,102.109375
2006-12-18,FV,FVZ2006,105.546875
2006-12-18,TY,TYZ2006,108.34375
2006-12-19,TU,TUZ2006,102.1015625
2006-12-19,FV,FVZ2006,105.53125
2006-12-19,TY,TYZ2006,108.328125
2006-12-20,TU,TUZ2006,102.1015625
2006-12-20,FV,FVZ2006,105.5625
2006-12-21,TU,TUZ2006,102.1875
2006-12-21,FV,FVZ2006,105.75
2006-12-22,TU,TUZ2006,102.0859375
2006-12-22,FV,FVZ2006,105.4375
2006-12-26,TU,TUZ2006,102.09375
2006-12-26,FV,FVZ2006,105.484375
2006-12-27,TU,TUZ2006,102.0
2006-12-27,FV,FVZ2006,105.28125
2006-12-28,TU,TUZ2006,102.0078125
2006-12-28,FV,FVZ2006,105.109375
2006-12-29,TU,TUZ2006,101.9296875
2006-12-29,FV,FVZ2006,105.125
2006-06-05,TY,TYH2007,105.453125
2006-06-06,TY,TYH2007,105.546875
2006-06-07,TY,TYH2007,105.40625
2006-06-08,TY,TYH2007,105.609375
2006-06-09,TY,TYH2007,105.671875
2006-06-12,TY,TYH2007,105.640625
2006-06-13,TY,TYH2007,105.84375
2006-06-14,FV,FVH2007,103.640625
2006-06-14,TY,TYH2007,105.234375
2006-06-15,TU,TUH2007,101.4453125
2006-06-15,FV,FVH2007,103.453125
2006-06-15,TY,TYH2007,104.921875
2006-06-16,TU,TUH2007,101.4140625
2006-06-16,FV,FVH2007,103.328125
2006-06-16,TY,TYH2007,104.734375
2006-06-19,TU,TUH2007,101.375
2006-06-19,FV,FVH2007,103.25
2006-06-19,TY,TYH2007,104.609375
2006-06-20,TU,TUH2007,101.3515625
2006-06-20,FV,FVH2007,103.1875
2006-06-20,TY,TYH2007,104.53125
2006-06-21,TU,TUH2007,101.34375
2006-06-21,FV,FVH2007,103.21875
2006-06-21,TY,TYH2007,104.53125
2006-06-22,TU,TUH2007,101.2734375
2006-06-22,FV,FVH2007,103.03125
2006-06-22,TY,TYH2007,104.21875
2006-06-23,TU,TUH2007,101.2265625
2006-06-23,FV,FVH2007,102.9375
2006-06-23,TY,TYH2007,104.015625
2006-06-26,TU,TUH2007,101.2109375
2006-06-26,FV,FVH2007,102.921875
2006-06-26,TY,TYH2007,104.0
2006-06-27,TU,TUH2007,101.234375
2006-06-27,FV,FVH2007,103.015625
2006-06-27,TY,TYH2007,104.34375
2006-06-28,TU,TUH2007,101.1796875
2006-06-28,FV,FVH2007,102.875
2006-06-28,TY,TYH2007,104.125
2006-06-29,TU,TUH2007,101.3125
2006-06-29,FV,FVH2007,103.140625
2006-06-29,TY,TYH2007,104.453125
2006-06-30,TU,TUH2007,101.3125
2006-06-30,FV,FVH2007,103.390625
2006-06-30,TY,TYH2007,104.90625
2006-07-03,TU,TUH2007,101.3125
2006-07-03,FV,FVH2007,103.359375
2006-07-03,TY,TYH2007,104.828125
2006-07-05,TU,TUH2007,101.234375
2006-07-05,FV,FVH2007,103.015625
2006-07-05,TY,TYH2007,104.234375
2006-07-06,TU,TUH2007,101.28125
2006-07-06,FV,FVH2007,103.15625
2006-07-06,TY,TYH2007,104.5
2006-07-07,TU,TUH2007,101.359375
2006-07-07,FV,FVH2007,103.375
2006-07-07,TY,TYH2007,104.78125
2006-07-10,TU,TUH2007,101.390625
2006-07-10,FV,FVH2007,103.375
2006-07-10,TY,TYH2007,104.796875
2006-07-11,TU,TUH2007,101.421875
2006-07-11,FV,FVH2007,103.515625
2006-07-11,TY,TYH2007,105.015625
2006-07-12,TU,TUH2007,101.4296875
2006-07-12,FV,FVH2007,103.5
2006-07-12,TY,TYH2007,105.015625
2006-07-13,TU,TUH2007,101.515625
2006-07-13,FV,FVH2007,103.65625
2006-07-13,TY,TYH2007,105.21875
2006-07-14,TU,TUH2007,101.59375
2006-07-14,FV,FVH2007,103.765625
2006-07-14,TY,TYH2007,105.296875
2006-07-17,TU,TUH2007,101.546875
2006-07-17,FV,FVH2007,103.6875
2006-07-17,TY,TYH2007,105.234375
2006-07-18,TU,TUH2007,101.40625
2006-07-18,FV,FVH2007,103.390625
2006-07-18,TY,TYH2007,104.796875
2006-07-19,TU,TUH2007,101.5546875
2006-07-19,FV,FVH2007,103.78125
2006-07-19,TY,TYH2007,105.359375
2006-07-20,TU,TUH2007,101.65625
2006-07-20,FV,FVH2007,103.96875
2006-07-20,TY,TYH2007,105.59375
2006-07-21,TU,TUH2007,101.6171875
2006-07-21,FV,FVH2007,103.921875
2006-07-21,TY,TYH2007,105.53125
2006-07-24,TU,TUH2007,101.5859375
2006-07-24,FV,FVH2007,103.890625
2006-07-24,TY,TYH2007,105.53125
2006-07-25,TU,TUH2007,101.53125
2006-07-25,FV,FVH2007,103.8125
2006-07-25,TY,TYH2007,105.40625
2006-07-26,TU,TUH2007,101.59375
2006-07-26,FV,FVH2007,103.921875
2006-07-26,TY,TYH2007,105.609375
2006-07-27,TU,TUH2007,101.6171875
2006-07-27,FV,FVH2007,103.9375
2006-07-27,TY,TYH2007,105.609375
2006-07-28,TU,TUH2007,101.7578125
2006-07-28,FV,FVH2007,104.203125
2006-07-28,TY,TYH2007,105.9375
2006-07-31,TU,TUH2007,101.78125
2006-07-31,FV,FVH2007,104.265625
2006-07-31,TY,TYH2007,105.984375
2006-08-01,TU,TUH2007,101.8046875
2006-08-01,FV,FVH2007,104.28125
2006-08-01,TY,TYH2007,106.0
2006-08-02,TU,TUH2007,101.8125
2006-08-02,FV,FVH2007,104.34375
2006-08-02,TY,TYH2007,106.125
2006-08-03,TU,TUH2007,101.78125
2006-08-03,FV,FVH2007,104.3125
2006-08-03,TY,TYH2007,106.140625
2006-08-04,TU,TUH2007,101.90625
2006-08-04,FV,FVH2007,104.59375
2006-08-04,TY,TYH2007,106.546875
2006-08-07,TU,TUH2007,101.828125
2006-08-07,FV,FVH2007,104.453125
2006-08-07,TY,TYH2007,106.359375
2006-08-08,TU,TUH2007,101.890625
2006-08-08,FV,FVH2007,104.546875
2006-08-08,TY,TYH2007,106.40625
2006-08-09,TU,TUH2007,101.890625
2006-08-09,FV,FVH2007,104.53125
2006-08-09,TY,TYH2007,106.359375
2006-08-10,TU,TUH2007,101.875
2006-08-10,FV,FVH2007,104.484375
2006-08-10,TY,TYH2007,106.34375
2006-08-11,TU,TUH2007,101.78125
2006-08-11,FV,FVH2007,104.28125
2006-08-11,TY,TYH2007,106.046875
2006-08-14,TU,TUH2007,101.6875
2006-08-14,FV,FVH2007,104.09375
2006-08-14,TY,TYH2007,105.796875
2006-08-15,TU,TUH2007,101.8125
2006-08-15,FV,FVH2007,104.390625
2006-08-15,TY,TYH2007,106.265625
2006-08-16,TU,TUH2007,101.953125
2006-08-16,FV,FVH2007,104.640625
2006-08-16,TY,TYH2007,106.703125
2006-08-17,TU,TUH2007,101.921875
2006-08-17,FV,FVH2007,104.625
2006-08-17,TY,TYH2007,106.671875
2006-08-18,TU,TUH2007,101.9765625
2006-08-18,FV,FVH2007,104.765625
2006-08-18,TY,TYH2007,106.875
2006-08-21,TU,TUH2007,101.9921875
2006-08-21,FV,FVH2007,104.828125
2006-08-21,TY,TYH2007,106.96875
2006-08-22,TU,TUH2007,102.0
2006-08-22,FV,FVH2007,104.84375
2006-08-22,TY,TYH2007,107.0
2006-08-23,TU,TUH2007,101.9921875
2006-08-23,FV,FVH2007,104.796875
2006-08-23,TY,TYH2007,106.953125
2006-08-24,TU,TUH2007,101.984375
2006-08-24,FV,FVH2007,104.796875
2006-08-24,TY,TYH2007,106.984375
2006-08-25,TU,TUH2007,102.0078125
2006-08-25,FV,FVH2007,104.859375
2006-08-25,TY,TYH2007,107.078125
2006-08-28,TU,TUH2007,101.984375
2006-08-28,FV,FVH2007,104.828125
2006-08-28,TY,TYH2007,106.984375
2006-08-29,TU,TUH2007,102.015625
2006-08-29,FV,FVH2007,104.84375
2006-08-29,TY,TYH2007,107.015625
2006-08-30,TU,TUH2007,102.078125
2006-08-30,FV,FVH2007,104.953125
2006-08-30,TY,TYH2007,107.171875
2006-08-31,TU,TUH2007,102.171875
2006-08-31,FV,FVH2007,105.109375
2006-08-31,TY,TYH2007,107.40625
2006-09-01,TU,TUH2007,102.203125
2006-09-01,FV,FVH2007,105.171875
2006-09-01,TY,TYH2007,107.453125
2006-09-05,TU,TUH2007,102.1328125
2006-09-05,FV,FVH2007,104.984375
2006-09-05,TY,TYH2007,107.140625
2006-09-05,TY,TYM2007,107.140625
2006-09-06,TU,TUH2007,102.0859375
2006-09-06,FV,FVH2007,104.890625
2006-09-06,TY,TYH2007,107.0
2006-09-06,TY,TYM2007,107.0
2006-09-07,TU,TUH2007,102.0703125
2006-09-07,FV,FVH2007,104.90625
2006-09-07,TY,TYH2007,107.046875
2006-09-07,TY,TYM2007,107.046875
2006-09-08,TU,TUH2007,102.109375
2006-09-08,FV,FVH2007,105.015625
2006-09-08,TY,TYH2007,107.21875
2006-09-08,TY,TYM2007,107.21875
2006-09-11,TU,TUH2007,102.0390625
2006-09-11,FV,FVH2007,104.890625
2006-09-11,TY,TYH2007,107.0
2006-09-11,TY,TYM2007,107.0
2006-09-12,TU,TUH2007,102.0546875
2006-09-12,FV,FVH2007,104.96875
2006-09-12,TY,TYH2007,107.171875
2006-09-12,TY,TYM2007,107.171875
2006-09-13,TU,TUH2007,102.09375
2006-09-13,FV,FVH2007,105.03125
2006-09-13,TY,TYH2007,107.234375
2006-09-13,TY,TYM2007,107.234375
2006-09-14,TU,TUH2007,102.0390625
2006-09-14,TU,TUM2007,102.0390625
2006-09-14,FV,FVH2007,104.90625
2006-09-14,FV,FVM2007,104.90625
2006-09-14,TY,TYH2007,107.03125
2006-09-14,TY,TYM2007,107.03125
2006-09-15,TU,TUH2007,101.9609375
2006-09-15,TU,TUM2007,101.9609375
2006-09-15,FV,FVH2007,104.828125
2006-09-15,FV,FVM2007,104.828125
2006-09-15,TY,TYH2007,106.953125
2006-09-15,TY,TYM2007,106.953125
2006-09-18,TU,TUH2007,101.921875
2006-09-18,TU,TUM2007,101.921875
2006-09-18,FV,FVH2007,104.75
2006-09-18,FV,FVM2007,104.75
2006-09-18,TY,TYH2007,106.84375
2006-09-18,TY,TYM2007,106.84375
2006-09-19,TU,TUH2007,102.078125
2006-09-19,TU,TUM2007,102.078125
2006-09-19,FV,FVH2007,105.078125
2006-09-19,FV,FVM2007,105.078125
2006-09-19,TY,TYH2007,107.40625
2006-09-19,TY,TYM2007,107.40625
2006-09-20,TU,TUH2007,102.0546875
2006-09-20,TU,TUM2007,102.0546875
2006-09-20,FV,FVH2007,105.078125
2006-09-20,FV,FVM2007,105.078125
2006-09-20,TY,TYH2007,107.421875
2006-09-20,TY,TYM2007,107.421875
2006-09-21,TU,TUH2007,102.25
2006-09-21,TU,TUM2007,102.25
2006-09-21,FV,FVH2007,105.53125
2006-09-21,FV,FVM2007,105.53125
2006-09-21,TY,TYH2007,108.015625
2006-09-21,TY,TYM2007,108.015625
2006-09-22,TU,TUH2007,102.3125
2006-09-22,TU,TUM2007,102.3125
2006-09-22,FV,FVH2007,105.75
2006-09-22,FV,FVM2007,105.75
2006-09-22,TY,TYH2007,108.375
2006-09-22,TY,TYM2007,108.375
2006-09-25,TU,TUH2007,102.359375
2006-09-25,TU,TUM2007,102.359375
2006-09-25,FV,FVH2007,105.875
2006-09-25,FV,FVM2007,105.875
2006-09-25,TY,TYH2007,108.640625
2006-09-25,TY,TYM2007,108.640625
2006-09-26,TU,TUH2007,102.296875
2006-09-26,TU,TUM2007,102.296875
2006-09-26,FV,FVH2007,105.703125
2006-09-26,FV,FVM2007,105.703125
2006-09-26,TY,TYH2007,108.421875
2006-09-26,TY,TYM2007,108.421875
2006-09-27,TU,TUH2007,102.3046875
2006-09-27,TU,TUM2007,102.3046875
2006-09-27,FV,FVH2007,105.71875
2006-09-27,FV,FVM2007,105.71875
2006-09-27,TY,TYH2007,108.375
2006-09-27,TY,TYM2007,108.375
2006-09-28,TU,TUH2007,102.2734375
2006-09-28,TU,TUM2007,102.2734375
2006-09-28,FV,FVH2007,105.625
2006-09-28,FV,FVM2007,105.625
2006-09-28,TY,TYH2007,108.203125
2006-09-28,TY,TYM2007,108.203125
2006-09-29,TU,TUH2007,102.25
2006-09-29,TU,TUM2007,102.25
2006-09-29,FV,FVH2007,105.5625
2006-09-29,FV,FVM2007,105.5625
2006-09-29,TY,TYH2007,108.109375
2006-09-29,TY,TYM2007,108.109375
2006-10-02,TU,TUH2007,102.3125
2006-10-02,TU,TUM2007,102.3125
2006-10-02,FV,FVH2007,105.65625
2006-10-02,FV,FVM2007,105.65625
2006-10-02,TY,TYH2007,108.25
2006-10-02,TY,TYM2007,108.25
2006-10-03,TU,TUH2007,102.296875
2006-10-03,TU,TUM2007,102.296875
2006-10-03,FV,FVH2007,105.6875
2006-10-03,FV,FVM2007,105.6875
2006-10-03,TY,TYH2007,108.234375
2006-10-03,TY,TYM2007,108.234375
2006-10-04,TU,TUH2007,102.421875
2006-10-04,TU,TUM2007,102.421875
2006-10-04,FV,FVH2007,105.953125
2006-10-04,FV,FVM2007,105.953125
2006-10-04,TY,TYH2007,108.625
2006-10-04,TY,TYM2007,108.625
2006-10-05,TU,TUH2007,102.546875
2006-10-05,TU,TUM2007,102.546875
2006-10-05,FV,FVH2007,105.71875
2006-10-05,FV,FVM2007,105.71875
2006-10-05,TY,TYH2007,108.296875
2006-10-05,TY,TYM2007,108.296875
2006-10-06,TU,TUH2007,102.3671875
2006-10-06,TU,TUM2007,102.3671875
2006-10-06,FV,FVH2007,105.3125
2006-10-06,FV,FVM2007,105.3125
2006-10-06,TY,TYH2007,107.640625
2006-10-06,TY,TYM2007,107.640625
2006-10-09,TU,TUH2007,102.3671875
2006-10-10,TU,TUH2007,102.171875
2006-10-10,TU,TUM2007,102.171875
2006-10-10,FV,FVH2007,105.078125
2006-10-10,FV,FVM2007,105.078125
2006-10-10,TY,TYH2007,107.265625
2006-10-10,TY,TYM2007,107.265625
2006-10-11,TU,TUH2007,102.078125
2006-10-11,TU,TUM2007,102.078125
2006-10-11,FV,FVH2007,104.890625
2006-10-11,FV,FVM2007,104.890625
2006-10-11,TY,TYH2007,107.0
2006-10-11,TY,TYM2007,107.0
2006-10-12,TU,TUH2007,102.1015625
2006-10-12,TU,TUM2007,102.1015625
2006-10-12,FV,FVH2007,104.921875
2006-10-12,FV,FVM2007,104.921875
2006-10-12,TY,TYH2007,107.0625
2006-10-12,TY,TYM2007,107.0625
2006-10-13,TU,TUH2007,102.0546875
2006-10-13,TU,TUM2007,102.0546875
2006-10-13,FV,FVH2007,104.8125
2006-10-13,FV,FVM2007,104.8125
2006-10-13,TY,TYH2007,106.890625
2006-10-13,TY,TYM2007,106.890625
2006-10-16,TU,TUH2007,102.0859375
2006-10-16,TU,TUM2007,102.0859375
2006-10-16,FV,FVH2007,104.890625
2006-10-16,FV,FVM2007,104.890625
2006-10-16,TY,TYH2007,107.03125
2006-10-16,TY,TYM2007,107.03125
2006-10-17,TU,TUH2007,102.109375
2006-10-17,TU,TUM2007,102.109375
2006-10-17,FV,FVH2007,104.953125
2006-10-17,FV,FVM2007,104.953125
2006-10-17,TY,TYH2007,107.125
2006-10-17,TY,TYM2007,107.125
2006-10-18,TU,TUH2007,102.1015625
2006-10-18,TU,TUM2007,102.1015625
2006-10-18,FV,FVH2007,104.96875
2006-10-18,FV,FVM2007,104.96875
2006-10-18,TY,TYH2007,107.171875
2006-10-18,TY,TYM2007,107.171875
2006-10-19,TU,TUH2007,102.0703125
2006-10-19,TU,TUM2007,102.0703125
2006-10-19,FV,FVH2007,104.890625
2006-10-19,FV,FVM2007,104.890625
2006-10-19,TY,TYH2007,107.046875
2006-10-19,TY,TYM2007,107.046875
2006-10-20,TU,TUH2007,102.0625
2006-10-20,TU,TUM2007,102.0625
2006-10-20,FV,FVH2007,104.859375
2006-10-20,FV,FVM2007,104.859375
2006-10-20,TY,TYH2007,107.03125
2006-10-20,TY,TYM2007,107.03125
2006-10-23,TU,TUH2007,101.953125
2006-10-23,TU,TUM2007,101.953125
2006-10-23,FV,FVH2007,104.703125
2006-10-23,FV,FVM2007,104.703125
2006-10-23,TY,TYH2007,106.78125
2006-10-23,TY,TYM2007,106.78125
2006-10-24,TU,TUH2007,101.953125
2006-10-24,TU,TUM2007,101.953125
2006-10-24,FV,FVH2007,104.671875
2006-10-24,FV,FVM2007,104.671875
2006-10-24,TY,TYH2007,106.765625
2006-10-24,TY,TYM2007,106.765625
2006-10-25,TU,TUH2007,102.015625
2006-10-25,TU,TUM2007,102.015625
2006-10-25,FV,FVH2007,104.875
2006-10-25,FV,FVM2007,104.875
2006-10-25,TY,TYH2007,107.09375
2006-10-25,TY,TYM2007,107.09375
2006-10-26,TU,TUH2007,102.1484375
2006-10-26,TU,TUM2007,102.1484375
2006-10-26,FV,FVH2007,105.15625
2006-10-26,FV,FVM2007,105.15625
2006-10-26,TY,TYH2007,107.5
2006-10-26,TY,TYM2007,107.5
2006-10-27,TU,TUH2007,102.265625
2006-10-27,TU,TUM2007,102.265625
2006-10-27,FV,FVH2007,105.375
2006-10-27,FV,FVM2007,105.375
